,Scenario,Assumption,Climate,CVPTOTALDEL,C_CAA003,C_CAA003_CVC,C_CAA003_CVP,C_CAA003_IF,C_CAA003_SWP,C_CAA003_SWP_TD,C_CAA003_TD,C_CAA003_WTS,C_DMC000,C_DMC000_CVP,C_DMC000_IF,C_DMC000_TD,C_OMR014,C_SAC000,C_SAC017,C_SAC029B,C_SAC030,C_SAC041,C_SAC048,C_SAC083,C_SAC085,C_SAC097,C_SAC240,D408,DELTAINFLOWFORNDOI,DELTARDV_TOTAL,DELTAR_A_DV,DEL_CVP_PAG_N,DEL_CVP_PAG_S,DEL_CVP_PEX_S,DEL_CVP_PMI_S,DEL_CVP_PRF_N,DEL_CVP_PRF_S,DEL_CVP_PSC_N,DEL_CVP_TOTAL_N,DEL_CVP_TOTAL_S,DEL_SWP_PIN,D_OMR027_CAA000,D_OMR028_DMC000,D_SAC030_MOK014,EM_EC_MONTH,EXPORTACTUALIF,EXPORTACTUALTD,JP_EC_MONTH,MRDO_FINALDV,NDOI,NDOI_ADD,NDOI_ADD_ANN,NDOI_ADD_CVP,NDOI_ADD_SWP,NDOI_MIN,PERDV_CVPAG_S,PERDV_CVPAG_SYS,PERDV_CVPEX_S,PERDV_CVPMI_S,PERDV_CVPMI_SYS,PERDV_CVPRF_S,PERDV_CVPRF_SYS,PERDV_CVPSC_SYS,PERDV_SWP_FSC,PERDV_SWP_MWD1,RS_EC_MONTH,SHORT_CVP_TOT_N,SHORT_CVP_TOT_S,SHORT_SWP_TOTA,SHORT_SWP_TOT_S,SHORT_SWP_TOT_N,SP_SAC066_YBP020,SP_SAC083_YBP037,SWP_CO_FEATH,SWP_CO_NBAY,SWP_CO_TOTAL,SWP_IN_FEATH,SWP_IN_NBAY,SWP_IN_TOTAL,SWP_LOSS,SWP_PERDELDV,SWP_TA_FEATH,SWP_TA_NBAY,SWP_TA_TOTAL,S_FOLSM,S_MCLRE,S_MELON,S_MLRTN,S_OROVL,S_PEDRO,S_SHSTA,S_SLUIS_CVP,S_SLUIS_SWP,S_TRNTY,S_WKYTN,S_LOSVQ,WYT_SAC_,X2_PRV,SWP_CO_ACFC,SWP_CO_ACWD,SWP_CO_AVEK,SWP_CO_CLA,SWP_CO_CLWA1,SWP_CO_CLWA2,SWP_CO_CVWD,SWP_CO_DESERT,SWP_CO_DUDLEY,SWP_CO_EMPIRE,SWP_CO_KERN,SWP_CO_KINGS,SWP_CO_LCID,SWP_CO_MWA,SWP_CO_MWD,SWP_CO_NAPA,SWP_CO_OAK,SWP_CO_PWD,SWP_CO_SB,SWP_CO_SBV,SWP_CO_SCV,SWP_CO_SGP,SWP_CO_SGV,SWP_CO_SLO,SWP_CO_SOLANO,SWP_CO_TULARE,SWP_CO_VC,SWP_IN_ACFC,SWP_IN_ACWD,SWP_IN_AVEK,SWP_IN_CLA,SWP_IN_CLWA1,SWP_IN_CLWA2,SWP_IN_CVWD,SWP_IN_DESERT,SWP_IN_DUDLEY,SWP_IN_EMPIRE,SWP_IN_KERN,SWP_IN_KINGS,SWP_IN_LCID,SWP_IN_MWA,SWP_IN_MWD,SWP_IN_NAPA,SWP_IN_OAK,SWP_IN_PWD,SWP_IN_SB,SWP_IN_SBV,SWP_IN_SCV,SWP_IN_SGP,SWP_IN_SGV,SWP_IN_SLO,SWP_IN_SOLANO,SWP_IN_TULARE,SWP_IN_VC,SWP_TA_ACFC,SWP_TA_ACWD,SWP_TA_AVEK,SWP_TA_CLA,SWP_TA_CLWA1,SWP_TA_CLWA2,SWP_TA_CVWD,SWP_TA_DESERT,SWP_TA_DUDLEY,SWP_TA_EMPIRE,SWP_TA_KERNAG,SWP_TA_KERNMI,SWP_TA_KINGS,SWP_TA_LCID,SWP_TA_MWA,SWP_TA_MWD,SWP_TA_NAPA,SWP_TA_OAK,SWP_TA_PWD,SWP_TA_SB,SWP_TA_SBV,SWP_TA_SCV,SWP_TA_SGP,SWP_TA_SGV,SWP_TA_SLO,SWP_TA_SOLANO,SWP_TA_TULARE,SWP_TA_VC,C_CAA087,C_CAA087_CVP,C_CAA087_SWP,C_CAA095,C_CAA109,C_CAA143,C_CAA155,C_CAA156,C_CAA165,C_CAA172,C_CAA173,C_CAA181,C_CAA183,C_CAA184,C_CAA185,C_CAA194,C_CAA207,C_CAA210,C_CAA220,C_CAA238,C_CAA239,C_CAA240,C_CAA241,C_CAA242,C_CAA245,C_CAA262,C_CAA278,C_CAA279,C_CAA280,C_CAA293,icy,icm,iwy,iwm,cfs_taf
1966-12-31 23:59:59,DCR23_Baseline,DCR 2023,Current,1159.07,3057.06,0.0,0.0,0.0,3057.06,3057.06,3057.06,0.0,4585.6,4585.6,0.0,4585.6,-5290.32,25570.69,23654.77,4533.87,25161.75,25161.75,25145.01,21650.84,17980.95,14073.75,8866.85,23.69,29934.27,1909.95,1909.95,58.84,473.46,80.43,212.81,104.21,307.1,0.0,172.91,1159.07,21.04,3057.45,4585.6,0.0,1803.18,0.0,7642.66,1771.77,4500.0,23781.06,19281.06,0.0,6852.05,12429.01,4500.0,0.62,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,0.5,656.91,0.0,0.1,0.0,0.0,-0.0,0.0,928.42,0.0,0.0,0.0,0.0,21.04,21.04,46.67,0.5,20.84,62.15,2766.44,567.0,568.66,1577.15,350.62,1599.69,1363.19,3244.87,442.48,340.8,1621.09,206.0,141.53,3.0,90.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,53.11,51.03,2.71,0.41,26.67,116.19,62.34,2.35,0.0,126.5,18.84,5.09,1.67,51.9,1788.07,21.91,0.0,11.46,21.94,90.94,72.39,5.57,0.0,11.72,40.24,38.2,90.1,2019.43,431.09,1588.33,2019.43,1919.74,1772.75,1691.32,1688.79,1685.84,1605.98,1605.98,1600.89,1562.69,1560.34,1524.24,1133.65,1133.65,1133.65,1125.04,1125.04,1100.67,1100.67,1100.67,1097.45,1829.3,1829.3,1826.7,1821.98,1820.67,1820.67,1966,12,1967,3,0.061487603
1967-01-31 23:59:59,DCR23_Baseline,DCR 2023,Current,1408.74,2967.03,0.0,0.0,0.0,2967.03,2967.03,2967.03,0.0,4450.54,4450.54,0.0,4450.54,-4516.13,57244.65,48212.23,6676.97,40307.33,40307.33,40240.32,30404.59,31021.14,18633.8,18645.16,120.72,54793.32,1192.36,1192.36,38.41,380.42,501.09,147.93,37.88,269.15,0.0,85.27,1408.74,21.04,2967.44,4450.54,0.0,288.06,0.0,7417.57,592.31,6000.0,50462.96,44462.96,0.0,27648.03,16814.93,6000.0,0.62,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,0.31,583.66,0.0,0.09,0.0,0.0,0.0,547.54,4817.3,34.08,226.19,1361.34,0.0,21.04,21.04,43.98,0.31,16.37,21.83,399.19,567.0,669.56,1698.66,438.58,2328.82,1477.62,3643.75,639.31,431.15,1745.48,206.0,141.55,3.0,69.12,28.11,26.02,77.91,2.34,14.63,14.63,124.64,50.23,8.04,0.47,192.21,0.0,0.0,64.86,360.35,79.39,3.17,7.71,33.26,33.73,33.73,2.52,0.0,22.52,146.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,7.04,31.73,2.67,0.0,0.0,0.0,0.0,5.0,0.0,39.98,39.74,0.0,0.82,33.14,160.12,12.54,0.0,1.94,14.56,0.0,0.0,0.0,0.0,8.39,9.29,0.0,0.39,1709.13,287.53,1421.6,1709.13,1639.58,1543.62,1485.87,1483.44,1480.6,1424.98,1424.51,1424.51,1424.51,1411.47,1288.73,1105.78,1105.78,1105.78,1097.68,1097.68,1087.97,1087.97,1087.97,1058.27,1058.27,1058.27,1055.82,1025.93,1024.7,1024.7,1967,1,1967,4,0.061487603
1967-02-28 23:59:59,DCR23_Baseline,DCR 2023,Current,2168.94,2559.54,0.0,0.0,0.0,2559.54,2559.54,2559.54,0.0,3839.31,3839.31,0.0,3839.31,-4464.29,50406.6,44983.06,7401.65,45428.77,45428.77,45393.88,39916.52,26979.32,21160.55,15247.76,114.46,55079.04,2139.8,2139.8,11.69,1015.61,485.12,82.52,72.04,405.0,0.0,92.78,2168.94,23.3,2566.45,3839.31,0.0,194.39,0.0,6398.85,244.7,17116.07,48642.27,31526.2,0.0,19183.44,12342.76,17116.07,0.62,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,0.58,288.57,-0.0,0.09,0.0,0.0,0.0,22.3,4998.31,33.66,223.44,1344.75,0.0,23.3,23.3,53.08,0.58,23.07,16.81,785.15,567.0,674.6,1773.19,425.58,2756.92,1593.55,3896.66,739.62,501.72,1905.88,206.0,141.53,1.0,55.71,27.76,25.7,76.96,2.31,14.45,14.45,123.13,49.62,7.94,0.46,189.87,0.0,0.0,64.07,355.96,78.42,3.13,7.62,32.85,33.32,33.32,2.49,0.0,22.25,145.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,12.67,70.83,2.37,1.03,37.67,0.0,0.0,1.21,0.0,115.76,92.37,0.0,1.7,56.93,282.16,13.19,0.0,9.98,22.49,6.42,0.0,0.82,0.0,13.82,3.62,0.0,1.13,2093.13,944.63,1148.5,2093.13,1850.45,1496.62,1319.66,1317.14,1314.2,1140.85,1140.39,1140.39,1140.39,1131.24,1003.1,671.28,671.28,671.28,661.49,661.49,661.49,661.49,661.49,630.31,1368.55,1368.55,1365.59,1344.25,1342.77,1342.77,1967,2,1967,5,0.05553719
1967-03-31 23:59:59,DCR23_Baseline,DCR 2023,Current,2594.42,3681.23,0.0,0.0,0.0,3681.23,3681.23,3681.23,0.0,4600.0,4600.0,0.0,4600.0,-3500.0,66231.52,53681.87,8075.18,50188.72,50188.72,50142.71,43588.69,29872.73,19183.02,25676.02,0.0,72167.35,2063.97,2063.97,9.88,1290.07,755.65,266.3,24.9,115.49,0.0,44.49,2594.42,21.04,3681.82,4600.0,0.0,190.05,0.0,8379.21,237.87,11048.39,65248.03,54199.64,0.0,28204.74,25903.37,11048.39,0.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.56,268.87,-0.0,0.25,0.0,0.0,0.0,204.64,8143.28,11.24,74.64,449.24,0.0,21.04,21.04,54.84,0.56,23.02,8.2,904.97,756.0,591.27,1973.56,401.71,2746.0,1690.0,3902.77,862.97,668.41,2100.0,217.0,135.29,2.0,55.17,9.28,8.59,25.71,0.77,4.83,4.83,41.13,16.58,2.65,0.15,63.43,0.0,0.0,21.4,118.91,26.2,1.05,2.54,10.98,11.13,11.13,0.83,0.0,7.43,48.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,12.71,65.57,1.88,2.6,131.16,0.0,0.0,8.4,0.0,49.0,114.07,0.0,1.75,49.33,309.37,5.17,2.22,12.88,20.42,26.65,0.0,5.51,27.55,12.34,3.03,0.0,0.98,1779.25,1066.57,712.68,1779.25,1459.89,1113.12,913.24,910.05,906.33,709.75,709.59,709.59,709.59,698.54,630.47,440.32,440.32,440.32,430.22,430.22,425.26,425.26,425.26,406.22,1089.28,1089.28,1086.22,1068.37,1066.85,1066.85,1967,3,1967,6,0.061487603
1967-04-30 23:59:59,DCR23_Baseline,DCR 2023,Current,2441.68,6680.0,0.0,0.0,0.0,6680.0,6680.0,6680.0,0.0,3737.98,3737.98,0.0,3737.98,-2579.18,51611.78,34362.25,6241.48,37229.7,37229.7,37188.36,31723.03,21255.96,17585.51,16257.33,274.06,61041.56,2518.6,2518.6,261.63,1444.4,442.81,231.65,30.68,91.2,795.49,1101.64,2441.68,21.75,6681.73,3737.98,0.0,190.22,0.0,11280.0,229.69,12875.0,51264.69,38389.69,58.28,19520.54,17242.54,12875.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,278.88,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,21.75,75.47,0.7,30.79,33.41,2346.98,900.0,565.46,2029.65,255.92,3131.16,1690.0,4405.34,972.0,908.17,2207.98,241.1,146.67,1.0,53.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.68,16.26,135.75,2.18,9.4,146.55,20.08,6.63,16.5,1.23,287.76,136.75,0.0,2.32,62.3,1196.82,17.19,5.0,15.38,27.91,75.03,8.8,10.8,43.69,15.75,16.22,0.0,7.19,3497.77,1037.23,2460.54,3497.77,3215.41,2814.0,2637.57,2633.65,2629.08,2457.23,2456.0,2456.0,2456.0,2439.5,2363.79,1932.43,1932.43,1932.43,1918.5,1918.5,1910.92,1910.92,1910.92,1813.74,1813.74,1813.74,1809.52,1738.37,1736.26,1736.26,1967,4,1967,7,0.059504132
1967-05-31 23:59:59,DCR23_Baseline,DCR 2023,Current,7063.44,4640.4,0.0,0.0,0.0,4640.4,4640.4,4640.4,0.0,4600.0,4600.0,0.0,4600.0,-3755.0,54478.35,39955.43,7475.3,45949.26,45949.26,46021.5,37017.44,19990.75,16551.84,19298.82,373.7,65629.71,2970.0,2970.26,1192.12,4562.54,1804.79,214.97,56.87,157.82,5672.24,6944.69,7063.44,30.41,4664.02,4600.0,0.0,184.67,0.0,9677.79,220.36,10846.77,53204.49,42357.72,0.0,24424.02,17525.09,10846.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,273.02,-0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,21.04,30.41,108.56,0.87,41.87,43.46,4245.44,967.0,619.34,2151.12,269.03,3425.2,1873.94,4552.1,939.29,946.98,2316.43,241.1,157.99,1.0,54.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.15,18.4,143.66,2.85,20.2,31.34,13.81,0.0,43.73,2.8,1081.34,167.31,0.0,3.12,66.13,2129.98,18.77,7.77,16.98,30.67,149.85,45.94,10.36,46.87,16.88,24.69,0.0,27.97,7051.97,3326.73,3725.24,7051.97,6100.07,4816.55,4199.78,4195.21,4189.87,3709.59,3706.79,3706.79,3706.79,3663.05,3453.37,2575.07,2575.07,2575.07,2555.05,2555.05,2555.05,2555.05,2555.05,2295.71,2783.62,2783.62,2777.56,2654.09,2651.07,2651.07,1967,5,1967,8,0.061487603
1967-06-30 23:59:59,DCR23_Baseline,DCR 2023,Current,7761.15,6680.0,0.0,0.0,0.0,6680.0,6680.0,6680.0,0.0,4600.0,4600.0,0.0,4600.0,-3657.1,54684.24,40711.75,7838.97,48519.38,48519.38,48588.56,36210.37,13160.1,10989.81,13290.11,230.64,68699.74,2970.0,2970.26,1028.26,4754.87,2151.99,226.11,90.55,124.01,5068.17,6221.92,7761.15,20.84,6707.75,4600.0,0.0,184.22,0.0,11280.0,208.94,13441.67,53590.02,40148.35,50.24,23440.95,15666.16,13441.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,234.15,0.0,14.02,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,20.84,20.84,135.91,0.87,55.45,79.83,5620.04,967.0,743.8,2420.0,524.0,3425.2,2030.0,4500.0,880.74,1029.68,2447.0,240.0,156.75,1.0,54.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.63,19.01,142.91,4.49,20.87,39.63,14.27,0.0,96.47,1.27,1929.19,221.31,16.24,3.37,68.31,2164.24,37.93,9.11,17.55,47.91,154.46,103.39,22.19,46.87,17.42,41.9,182.75,28.9,8639.21,3743.71,4895.5,8639.21,7524.71,6176.06,5461.46,5456.26,5450.19,4875.91,4874.64,4858.4,4675.64,4579.17,4256.23,2664.21,2664.21,2664.21,2639.14,2639.14,2639.14,2639.14,2639.14,2345.28,2832.64,2832.64,2825.05,2674.04,2670.24,2670.24,1967,6,1967,9,0.059504132
1967-07-31 23:59:59,DCR23_Baseline,DCR 2023,Current,9247.7,7180.0,0.0,0.0,0.0,7180.0,7180.0,7180.0,0.0,4600.0,4600.0,0.0,4600.0,-6733.51,19073.13,10493.39,3612.41,14900.44,18649.69,18746.67,13334.37,7540.74,6482.83,12631.01,349.13,34827.46,2970.0,2970.26,1542.02,5539.41,2748.25,246.85,93.15,154.75,6409.36,8085.96,9247.7,9.37,7217.27,4600.0,3749.25,183.95,0.0,11780.0,188.88,8000.0,18267.74,10267.74,27.87,9197.78,0.0,8000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,206.49,0.0,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37,0.0,9.37,151.43,0.87,80.45,78.43,6569.22,942.0,894.86,2420.0,524.0,3425.2,1910.0,4150.0,753.69,1054.22,2270.0,240.0,160.0,1.0,54.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.11,21.58,145.96,4.75,20.2,47.11,31.84,8.08,112.58,9.46,2191.48,214.17,21.48,3.26,66.11,2636.19,37.88,8.07,17.34,46.94,151.34,153.83,24.03,46.87,17.16,40.55,201.45,27.97,10298.53,4084.61,6213.93,10298.53,9145.3,7563.92,6821.91,6816.28,6809.71,6209.12,6199.66,6178.18,5976.73,5864.15,5523.62,3654.37,3654.37,3654.37,3626.42,3626.42,3609.38,3609.38,3609.38,3304.62,3304.62,3304.62,3296.16,3147.63,3143.4,3143.4,1967,7,1967,10,0.061487603
1967-08-31 23:59:59,DCR23_Baseline,DCR 2023,Current,7768.07,7180.0,184.57,184.57,0.0,6995.43,6995.43,7180.0,0.0,4600.0,4600.0,0.0,4600.0,-8946.09,9809.99,8991.56,3285.39,13015.96,16338.58,16412.66,10904.59,7609.5,6587.51,11431.49,304.99,24806.2,2970.0,2970.26,1304.25,4454.13,2068.8,271.53,186.44,324.38,4789.07,6319.33,7583.5,4.52,7209.82,4600.0,3322.62,192.84,0.0,11780.0,208.41,4451.61,8845.3,4393.69,677.95,3715.74,0.0,4451.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,193.93,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,4.52,124.98,0.87,86.35,86.93,6630.79,792.0,838.94,2130.0,455.95,3380.16,1771.23,3700.0,620.64,1067.0,2150.0,240.0,160.0,1.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.6,28.07,150.4,3.94,20.2,46.04,120.75,48.45,102.51,2.45,1826.57,214.17,23.48,3.42,65.95,2892.62,38.21,5.38,19.93,47.12,151.9,158.55,24.07,46.87,17.2,48.72,220.92,27.97,9742.61,3519.01,6223.6,9742.61,8844.57,7580.76,7012.44,7006.73,7000.07,6441.26,6438.8,6415.33,6194.4,6091.9,5781.42,3903.54,3903.54,3903.54,3880.47,3695.91,3644.79,3644.79,3644.79,3369.9,3369.9,3369.9,3362.92,3235.23,3231.74,3231.74,1967,8,1967,11,0.061487603
1967-09-30 23:59:59,DCR23_Baseline,DCR 2023,Current,5040.09,5499.44,773.25,773.25,0.0,4726.19,4726.19,5499.44,0.0,4600.0,4600.0,0.0,4600.0,-8186.71,11566.53,10405.97,3492.6,14210.0,17802.95,17853.49,15291.4,10797.06,8279.93,10172.99,263.64,23397.47,2970.0,2970.26,812.89,1976.6,904.99,293.66,338.45,909.36,2073.09,3257.8,4266.84,0.0,5515.68,4600.0,3592.94,254.83,0.0,10099.44,225.62,7500.0,10382.23,2882.23,0.0,1201.68,1680.56,7500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,209.15,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.46,0.87,64.74,78.86,6288.26,752.0,786.0,2000.0,349.88,3240.7,1664.83,3400.0,659.57,967.09,1975.0,235.0,160.0,1.0,74.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.52,40.69,148.45,3.23,20.87,39.88,199.72,84.36,61.57,5.98,1195.21,219.17,23.68,3.49,68.15,3156.99,31.38,1.04,16.57,52.06,156.83,174.72,23.32,46.87,16.83,47.48,196.57,28.88,8009.73,2112.23,5897.5,8009.73,7672.1,7100.29,6906.69,6901.74,6895.97,6705.63,6699.65,6675.98,6479.41,6417.83,6188.72,4845.38,4845.38,4845.38,4822.43,4049.17,3996.35,3996.35,3996.35,3789.46,3789.46,3789.46,3782.51,3678.4,3674.93,3674.93,1967,9,1967,12,0.059504132
1967-10-31 23:59:59,DCR23_Baseline,DCR 2023,Current,3531.54,5858.3,0.0,0.0,0.0,5858.3,5858.3,5858.3,0.0,4600.0,4600.0,0.0,4600.0,-8517.55,8011.1,8915.87,3022.7,12271.19,14482.09,14519.79,12928.01,8005.66,6831.22,8069.12,216.45,19776.27,2970.0,2970.26,364.69,1399.89,681.41,200.48,357.26,1136.21,1516.92,2259.54,3531.54,0.0,5861.75,4600.0,2210.9,294.56,0.0,10458.3,257.98,7343.75,7343.75,0.0,0.0,0.0,0.0,7343.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,215.28,0.0,2.37,46.96,46.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2,0.87,44.05,86.62,5481.82,712.0,674.6,1970.0,268.36,3056.0,1610.58,3250.0,731.36,1007.93,1850.0,217.0,160.0,1.0,77.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.16,56.89,146.57,2.44,20.14,29.92,193.27,81.64,49.15,5.69,684.94,184.92,21.51,3.54,65.9,3115.01,29.23,2.72,15.39,49.81,140.57,146.28,21.21,46.87,15.98,57.39,111.61,28.02,5913.99,955.03,4958.96,5913.99,5682.31,5219.85,5110.28,5105.93,5100.85,4993.25,4987.56,4966.05,4854.44,4805.29,4629.98,3836.88,3836.88,3836.88,3821.7,3821.7,3775.54,3775.54,3775.54,3640.97,3640.97,3640.97,3636.37,3568.5,3566.2,3566.2,1967,10,1968,1,0.061487603
1967-11-30 23:59:59,DCR23_Baseline,DCR 2023,Current,2448.75,6680.0,708.16,708.16,0.0,5971.84,5971.84,6680.0,0.0,4600.0,4600.0,0.0,4600.0,-9514.43,4082.21,7910.36,2821.62,11249.34,13061.06,13178.06,9206.39,7230.95,5172.59,6104.85,139.91,17353.85,2970.0,2970.26,90.47,389.92,533.49,259.47,239.44,474.35,0.0,342.31,1740.59,0.0,6680.56,4600.0,1811.73,374.6,0.0,11280.0,308.75,4500.0,4655.13,155.13,0.0,0.0,0.0,4500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87,218.54,0.0,1.14,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.49,0.87,30.55,76.75,5003.54,567.0,666.67,1970.0,242.61,3005.42,1592.42,3238.06,927.29,1067.0,1753.54,206.0,159.88,1.0,80.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.83,65.57,128.83,1.82,20.81,21.44,199.62,84.28,15.32,2.67,357.62,166.96,12.27,3.32,67.39,3208.97,24.3,0.47,14.56,26.56,138.89,64.2,10.57,41.87,13.37,52.46,109.24,58.81,5745.38,998.12,4747.26,5745.38,5669.11,5585.11,5535.05,5531.51,5527.39,5478.74,5476.06,5463.79,5354.55,5339.24,5272.84,4572.62,4572.62,4572.62,4560.53,3852.36,3819.6,3819.6,3819.6,3749.13,3749.13,3749.13,3745.47,3699.55,3697.72,3697.72,1967,11,1968,2,0.059504132
